red_t,green_t,blue_t,action,red_t1,green_t1,blue_t1
1954.6761658511366,1466.794857281174,1322.0912348799911,-90,1937.9269619808895,1442.735606399343,1319.4379219851457
1937.9269619808895,1442.735606399343,1319.4379219851457,90,1933.1310146263136,1440.895110585833,1313.7368380730443
1933.1310146263136,1440.895110585833,1313.7368380730443,-45,1965.419600219078,1477.7863326358517,1328.2508667135587
1954.0987163645752,1465.532487970731,1322.421609509494,-45,1965.6859125051387,1477.2507934068474,1329.1968050748392
1958.7173201699654,1470.2107673166493,1325.1058600480983,45,1971.028931217906,1481.7350936311118,1333.2472267730393
1967.9235694292727,1476.5476677423082,1333.423434290567,-90,1949.473866776372,1451.8704478168913,1328.5787132285463
1949.473866776372,1451.8704478168913,1328.5787132285463,45,1987.9755275585387,1452.7782412232261,1388.729973094716
1987.9755275585387,1452.7782412232261,1388.729973094716,-45,2036.3775664042487,1459.52416662229,1460.055448589022
2036.3775664042487,1459.52416662229,1460.055448589022,0,2060.489808650955,1453.6530299746394,1505.4143919713435
2051.6017656497006,1451.6583774486924,1492.8212099300335,-45,2054.2125088372063,1450.4749261753027,1498.2984987856225
2049.291760960083,1450.8931047940366,1489.8043635118268,45,2056.6140960433804,1450.361286040251,1502.3595641670906
2049.2664743933037,1447.5566597105483,1493.122782316431,-45,2053.325510842762,1446.9569908873207,1500.3894339396322
2051.3644325531554,1446.7985744892515,1497.3288600518358,-45,2050.377028457266,1445.0259093958314,1497.4960830750942
2048.801842840798,1445.1888289174706,1494.7473737149867,-90,2038.5473720731559,1447.2660944644456,1475.8787037512163
2036.3096584575244,1444.8273201761517,1474.6773698431125,-90,2016.2452474340764,1419.7267405386503,1467.269251978143
2016.0137018274504,1419.8464022407566,1466.7727178932735,-45,1994.770327355781,1452.786763051994,1399.5904611346457
1994.770327355781,1452.786763051994,1399.5904611346457,0,1986.8189110933715,1495.6122042422128,1344.6910520555455
1986.2551232758394,1493.1466286803586,1346.2096622515826,-45,1978.7047684517895,1486.3287929303697,1340.903546379772
1977.5306400713846,1484.0233934885057,1341.302110794261,45,1976.195280929175,1486.9913881279676,1336.275970137434
1976.1027000016597,1487.5084540781104,1335.6227165460498,-90,1973.8341884966756,1471.1865020038522,1348.049748220862
1973.8341884966756,1471.1865020038522,1348.049748220862,-45,2034.2302882743363,1506.9374458592133,1409.5268659137682
2035.3699781616365,1507.5474082103356,1410.767106223313,45,2049.078277376833,1512.3832936189192,1428.1965504851248
2049.2503798111247,1511.9770630389999,1428.8764534262716,45,2047.0959951492698,1505.697557066551,1431.578266584185
2047.289114706677,1505.2878260307727,1432.2965053355572,-90,2017.9315683804666,1483.6498423369478,1406.2177266221793
2016.373849922194,1474.3160524969028,1412.9450317156893,-90,2012.075819702789,1461.3229568554138,1418.9130150339204
2000.2364784672561,1449.4587851301912,1411.6638019695376,-45,1929.520213077645,1383.0482033086193,1365.4464810732056
1929.520213077645,1383.0482033086193,1365.4464810732056,45,1855.4766835996888,1317.107817675569,1316.479382057349
1855.4766835996888,1317.107817675569,1316.479382057349,-90,1852.5497965239288,1312.1866134818058,1316.9273437061172
1852.5497965239288,1312.1866134818058,1316.9273437061172,45,1826.275393351074,1328.966685948004,1260.3082053052021
1826.275393351074,1328.966685948004,1260.3082053052021,45,1780.3375838282918,1332.3745991242704,1188.3721270677631
1780.3375838282918,1332.3745991242704,1188.3721270677631,-45,1735.8466273006522,1337.018920401297,1118.7012440821945
1735.8466273006522,1337.018920401297,1118.7012440821945,-45,1712.1484708598143,1362.3940348766946,1059.294740035841
1712.1484708598143,1362.3940348766946,1059.294740035841,-45,1707.8322616418657,1407.762932423201,1007.9831317560677
1707.8322616418657,1407.762932423201,1007.9831317560677,-45,1728.3045688121638,1472.0901203992232,974.0888884372924
1728.3045688121638,1472.0901203992232,974.0888884372924,90,1732.0657809893307,1474.869739900504,976.8487854699825
1729.4863887925399,1473.4843769170611,974.4436202360093,90,1721.9071560220225,1472.9762299371466,963.9004170347941
1721.5965996547652,1471.9227330070182,964.4840133163691,-90,1722.2302355624147,1456.3140953397965,980.7657948181972
1720.3513555108589,1455.2925707252305,979.0438940149977,90,1707.809943451794,1451.3562770570222,964.7657554830706
1707.9001208241336,1451.6650931640845,964.5909095109129,90,1700.6318811926376,1435.5628287639693,970.0480376397913
1700.6318811926376,1435.5628287639693,970.0480376397913,90,1694.7399348355282,1429.5127585042148,967.5865680787068
1694.7399348355282,1429.5127585042148,967.5865680787068,-90,1693.0778620205774,1426.3327826507284,968.361919358754
1693.0778620205774,1426.3327826507284,968.361919358754,90,1687.731284961753,1420.899662269877,966.112421118086
1687.731284961753,1420.899662269877,966.112421118086,-90,1685.7210335380082,1417.3114135264875,966.8124341941667
1685.7210335380082,1417.3114135264875,966.8124341941667,-45,1747.5815454176952,1449.2111157055415,1024.7345304441048
1747.5815454176952,1449.2111157055415,1024.7345304441048,90,1749.071543641783,1446.9977694445315,1029.0931467935495
1749.071543641783,1446.9977694445315,1029.0931467935495,45,1761.3420730364473,1496.2529927282787,998.9433508704734
1762.0894446608122,1502.151820218266,994.3086899876969,-90,1755.5022652401021,1486.7786261791396,999.5666477344721
1755.5022652401021,1486.7786261791396,999.5666477344721,0,1797.2564776503575,1504.6266668034864,1044.145912435695
1786.8740660038748,1497.860062808679,1035.2284229855845,0,1812.0565126846404,1505.0829363071061,1065.8576664652837
1808.2570707972359,1502.0415021190993,1063.1054294321896,45,1810.3422654624014,1498.1808696280766,1069.9708398454325
1800.657843153979,1491.263071396841,1062.1880568486636,45,1802.4169532526623,1487.5924957368568,1068.3829245044167
1798.8054026474624,1484.4551312160634,1066.0379714596004,90,1780.138816872103,1471.6085781670376,1050.7808369659251
1780.138816872103,1471.6085781670376,1050.7808369659251,0,1764.7759279115437,1524.7017792788365,976.4185556082238
1761.752620042286,1521.1319121712816,975.3972186888069,90,1760.375586066624,1510.3773713941196,983.7861779977446
1753.2418475757331,1506.0632178267851,977.4497102617454,-45,1677.9845307845628,1477.3238255549425,896.14820512697
1677.9845307845628,1477.3238255549425,896.14820512697,0,1595.210468217232,1468.9444230160104,787.5224681936637
1595.210468217232,1468.9444230160104,787.5224681936637,45,1531.5652051859277,1458.5209006854213,710.8558628415556
1531.5652051859277,1458.5209006854213,710.8558628415556,-90,1527.961661897881,1454.7139678403223,709.9421668204632
1527.961661897881,1454.7139678403223,709.9421668204632,-90,1525.1599290533998,1451.7993336512357,709.1987656434347
1525.1599290533998,1451.7993336512357,709.1987656434347,-90,1523.2271032557862,1453.6576323512404,704.6646351939439
1523.2271032557862,1453.6576323512404,704.6646351939439,-45,1476.8083098178333,1395.5835797067139,704.6146066801383
1476.8083098178333,1395.5835797067139,704.6146066801383,90,1470.16765111372,1391.0242565754318,700.9384868740142
1470.16765111372,1391.0242565754318,700.9384868740142,0,1537.383761158381,1367.95176416184,812.5481580026442
1537.383761158381,1367.95176416184,812.5481580026442,0,1618.2699648613022,1352.7556760820485,937.0979453462696
1618.2699648613022,1352.7556760820485,937.0979453462696,0,1695.5444044184776,1348.8761942279245,1049.0445306824731
1695.5444044184776,1348.8761942279245,1049.0445306824731,-90,1705.106237016386,1352.3966871861894,1059.1691836114662
1705.106237016386,1352.3966871861894,1059.1691836114662,90,1707.2999544150643,1357.7940986562287,1056.9276296632993
1707.2999544150643,1357.7940986562287,1056.9276296632993,45,1755.2043854548251,1368.3921202344927,1115.7010149318007
1755.2043854548251,1368.3921202344927,1115.7010149318007,45,1823.799223084068,1403.0706632675526,1183.1658574021014
1823.799223084068,1403.0706632675526,1183.1658574021014,-45,1893.0654936456951,1443.3086721945585,1249.1138952201356
1893.0654936456951,1443.3086721945585,1249.1138952201356,45,1956.7241758675568,1481.7178072846966,1310.6880866264748
1954.2119397895026,1479.7575698795563,1308.6530424890511,90,1939.252175167263,1469.4868624424514,1295.230249373045
1939.6589015851473,1465.070733616128,1300.1948525119226,90,1938.0516858464327,1454.1190106082101,1308.4286212905158
1929.8085626339678,1447.1017270445711,1302.4289494691757,45,1855.3545059098758,1378.992916080456,1254.7072417899244
1855.3545059098758,1378.992916080456,1254.7072417899244,45,1793.80296873558,1307.6483512950185,1232.9254521845917
1793.80296873558,1307.6483512950185,1232.9254521845917,-90,1792.032962019106,1302.8046273186822,1235.1229805015248
1792.032962019106,1302.8046273186822,1235.1229805015248,45,1751.6094152455937,1302.93488078914,1175.5272619454686
1751.6094152455937,1302.93488078914,1175.5272619454686,45,1692.628992536628,1288.2084716285483,1105.5305090206964
1692.628992536628,1288.2084716285483,1105.5305090206964,90,1692.7577662319586,1291.3687525794521,1102.552626924724
1692.7577662319586,1291.3687525794521,1102.552626924724,-90,1695.602318929604,1295.3841839236152,1102.5664351681717
1695.602318929604,1295.3841839236152,1102.5664351681717,0,1596.3885492001032,1265.275464085671,995.9888352874293
1596.3885492001032,1265.275464085671,995.9888352874293,90,1592.2170834489277,1268.0066406871101,987.6415345795305
1592.2170834489277,1268.0066406871101,987.6415345795305,45,1576.8483250124884,1212.4403160958852,1023.5164092942965
1576.8483250124884,1212.4403160958852,1023.5164092942965,-90,1578.8378970902365,1208.2591051957027,1030.3562807535654
1578.8378970902365,1208.2591051957027,1030.3562807535654,-45,1516.1400655859768,1189.0497628253622,969.2687854640992
1516.1400655859768,1189.0497628253622,969.2687854640992,45,1457.3450853734164,1175.3220060315598,911.4193644322299
1457.3450853734164,1175.3220060315598,911.4193644322299,0,1346.1165535009886,1139.7221835207824,823.7370063372047
1346.1165535009886,1139.7221835207824,823.7370063372047,45,1275.1491906061033,1115.5541843870249,778.9637336252569
1275.1491906061033,1115.5541843870249,778.9637336252569,-90,1267.365328905746,1109.7070950986886,777.9628763073274
1267.365328905746,1109.7070950986886,777.9628763073274,90,1269.891046223179,1106.2272774063204,783.9729008567834
1269.891046223179,1106.2272774063204,783.9729008567834,90,1274.8577166246357,1111.0830201372803,783.4313483882171
1274.8577166246357,1111.0830201372803,783.4313483882171,-45,1276.8395448231545,1060.0341990823692,838.8281488029595
1276.8395448231545,1060.0341990823692,838.8281488029595,-45,1262.2766241408813,991.1710830388969,896.4850226593303
1262.2766241408813,991.1710830388969,896.4850226593303,90,1258.9448009682155,989.832234211889,894.9093428302667
1258.9448009682155,989.832234211889,894.9093428302667,45,1323.5151414570594,1017.11226994177,927.4133111326902
1323.5151414570594,1017.11226994177,927.4133111326902,45,1396.512653711566,1068.7228602292178,950.9858842151758
1396.512653711566,1068.7228602292178,950.9858842151758,45,1454.9269213711354,1127.6117889284815,957.4413958726091
1454.9269213711354,1127.6117889284815,957.4413958726091,45,1507.2600191511385,1197.0423406594648,950.0076027756251
1507.2600191511385,1197.0423406594648,950.0076027756251,0,1584.5623810626073,1315.0188513777282,929.6454482644444
1584.5623810626073,1315.0188513777282,929.6454482644444,-90,1585.63772042021,1320.0459160269388,925.9702481286319
1585.63772042021,1320.0459160269388,925.9702481286319,90,1580.5851056823356,1318.2715942873228,921.0031901708267
1580.5851056823356,1318.2715942873228,921.0031901708267,0,1660.5230703302198,1427.6406785668796,920.6949479056024
1660.5230703302198,1427.6406785668796,920.6949479056024,45,1706.7954355586144,1495.3730032482597,919.9445737889431
1706.7954355586144,1495.3730032482597,919.9445737889431,-45,1710.088109944479,1512.1863059072714,908.2657231083202
1700.5176670543178,1499.5628482874133,906.7258549108766,-45,1709.0581838841445,1515.4348933231577,903.5920074355295
1701.3446924121786,1506.902280308544,900.726907780094,45,1705.2887483337975,1513.9539078828818,899.5540423975926
1697.5745156220064,1502.7177899024455,899.3637951848461,-90,1686.4177439858993,1484.3774476966735,901.299332758263
1686.4177439858993,1484.3774476966735,901.299332758263,-45,1719.3979865035087,1472.3186054629343,960.8974950494563
1719.3979865035087,1472.3186054629343,960.8974950494563,-45,1743.2103720819155,1442.7733575769862,1024.6715773036597
1743.2103720819155,1442.7733575769862,1024.6715773036597,-90,1746.1036351065447,1443.8072948050544,1027.8853946487857
1740.0611109322915,1439.2683244547975,1023.5233411011789,90,1725.6333510397073,1432.0297420865706,1009.6660746110716
1725.6333510397073,1432.0297420865706,1009.6660746110716,-90,1727.1689603616896,1435.835135952899,1008.1373605004826
1727.760004937957,1436.2123779800847,1008.623534656618,45,1642.1258545237633,1371.7811640693276,950.9002272033591
1642.1258545237633,1371.7811640693276,950.9002272033591,45,1575.8042152308547,1306.1392746331956,926.9870574821042
1575.8042152308547,1306.1392746331956,926.9870574821042,-90,1573.5696148542554,1301.486831586309,928.7576501932945
1573.5696148542554,1301.486831586309,928.7576501932945,45,1542.7812703115242,1319.8581620856237,869.3006660667182
1542.7812703115242,1319.8581620856237,869.3006660667182,45,1492.441724320015,1325.3850687597549,798.5785249374667
1492.441724320015,1325.3850687597549,798.5785249374667,45,1436.2334229741243,1315.6620710759923,738.9418686662503
1436.2334229741243,1315.6620710759923,738.9418686662503,90,1431.7098369566684,1317.366865090545,731.6329252012172
1431.7098369566684,1317.366865090545,731.6329252012172,-90,1435.2257306220683,1322.5685682941546,730.3415213717825
1435.2257306220683,1322.5685682941546,730.3415213717825,0,1338.7259201422416,1298.3955457643451,644.8607673449297
1338.7259201422416,1298.3955457643451,644.8607673449297,-45,1273.3607048072763,1293.6910529748914,581.9534384701955
1273.3607048072763,1293.6910529748914,581.9534384701955,-45,1228.3292227530176,1313.4215772055186,516.5125743571326
1228.3292227530176,1313.4215772055186,516.5125743571326,-45,1204.0310347720483,1349.426994206893,452.6757920347078
1204.0310347720483,1349.426994206893,452.6757920347078,45,1183.260788815403,1394.4366082214171,381.0758642948278
1183.260788815403,1394.4366082214171,381.0758642948278,45,1148.2979209416517,1423.4973674857708,318.95371958784244
1148.2979209416517,1423.4973674857708,318.95371958784244,90,1150.9517434606978,1426.9424921051375,316.5560863026014
1150.9517434606978,1426.9424921051375,316.5560863026014,-45,1098.952030810176,1368.8882956698149,355.36984399609656
1098.952030810176,1368.8882956698149,355.36984399609656,-45,1039.380945966901,1318.1440705928355,389.62632205621065
1039.380945966901,1318.1440705928355,389.62632205621065,-45,965.5886563326695,1275.759292828522,421.77806158965876
965.5886563326695,1275.759292828522,421.77806158965876,45,893.3231884285833,1239.380877286805,460.67593705793877
893.3231884285833,1239.380877286805,460.67593705793877,45,833.1998457087531,1194.687700986785,513.4919501697082
833.1998457087531,1194.687700986785,513.4919501697082,0,733.5835044329921,1103.2048032782443,624.9379921049684
733.5835044329921,1103.2048032782443,624.9379921049684,90,727.7633791051092,1103.4468614149423,627.0588680231601
727.7633791051092,1103.4468614149423,627.0588680231601,-45,764.3714304091386,1063.3504425285732,649.6923299729746
764.3714304091386,1063.3504425285732,649.6923299729746,45,809.3753513778615,1016.1736758143447,684.772186510256
809.3753513778615,1016.1736758143447,684.772186510256,90,807.350995350529,1012.2723100497661,688.8391029068326
807.350995350529,1012.2723100497661,688.8391029068326,0,869.884541198911,1109.6164720374513,587.8948843261353
869.884541198911,1109.6164720374513,587.8948843261353,-90,874.3656087414292,1121.1717877960407,576.2966057073128
874.3656087414292,1121.1717877960407,576.2966057073128,45,917.8116069492964,1098.7754574301566,599.8301641722013
917.8116069492964,1098.7754574301566,599.8301641722013,90,922.921135146021,1093.7599653028171,605.500505118881
922.921135146021,1093.7599653028171,605.500505118881,-90,918.9412547524732,1089.3080325078165,609.6449373906504
918.9412547524732,1089.3080325078165,609.6449373906504,-45,966.7318318700029,1073.100615390156,634.7740028945196
966.7318318700029,1073.100615390156,634.7740028945196,-45,1016.2188851320071,1040.537210530666,684.5648709208934
1016.2188851320071,1040.537210530666,684.5648709208934,-90,1021.7656464934627,1039.6480079114294,687.6533984168213
1021.7656464934627,1039.6480079114294,687.6533984168213,0,934.3218063397883,963.1773823144131,741.3698387458481
934.3218063397883,963.1773823144131,741.3698387458481,0,832.8016979816736,878.1239435074974,819.2437694368866
832.8016979816736,878.1239435074974,819.2437694368866,0,739.6103051635185,804.3330476264623,907.1669545921924
739.6103051635185,804.3330476264623,907.1669545921924,-45,681.7493615913124,774.8811057382688,957.5681030768318
681.7493615913124,774.8811057382688,957.5681030768318,45,632.6076364799926,756.6657265482576,1002.3097035012694
632.6076364799926,756.6657265482576,1002.3097035012694,-45,583.1316074715832,739.8552504594345,1057.0332027104882
583.1316074715832,739.8552504594345,1057.0332027104882,-90,582.0731557952117,737.324264280918,1061.2196938887805
582.0731557952117,737.324264280918,1061.2196938887805,-45,558.8627774282431,797.4908174987409,1004.4011967310721
558.8627774282431,797.4908174987409,1004.4011967310721,0,548.0528878082662,910.8586541472722,889.5520489746399
548.0528878082662,910.8586541472722,889.5520489746399,-90,544.3422758347913,914.7533182563483,888.2030585744455
544.3422758347913,914.7533182563483,888.2030585744455,0,652.5910191531676,875.5009984456728,866.2214949303499
652.5910191531676,875.5009984456728,866.2214949303499,-45,725.0337459708284,847.5997149577692,867.357912742192
725.0337459708284,847.5997149577692,867.357912742192,-90,726.9883717833292,849.0853412397224,865.3060849827511
726.9883717833292,849.0853412397224,865.3060849827511,-90,730.6487654812335,851.7880690049905,861.5711383857114
730.6487654812335,851.7880690049905,861.5711383857114,-45,685.0898091947189,901.8604585313941,826.8553916268893
685.0898091947189,901.8604585313941,826.8553916268893,45,642.8540407603692,955.0605623320096,794.1608336615036
642.8540407603692,955.0605623320096,794.1608336615036,0,560.434431796709,1043.6755589469842,764.7468289200682
560.434431796709,1043.6755589469842,764.7468289200682,-90,551.2434764951056,1049.5367408425539,766.3460904698412
551.2434764951056,1049.5367408425539,766.3460904698412,0,649.0149054539877,1113.7456565578375,657.7521632814661
649.0149054539877,1113.7456565578375,657.7521632814661,0,748.9415116409158,1183.720181402252,553.5816722571114
748.9415116409158,1183.720181402252,553.5816722571114,90,760.9609984700136,1188.1018984887112,544.7446752309562
760.9609984700136,1188.1018984887112,544.7446752309562,-45,737.7348294589663,1237.5739972207116,522.0449392503006
737.7348294589663,1237.5739972207116,522.0449392503006,0,726.6540618724429,1333.032469835495,484.30639644311947
726.6540618724429,1333.032469835495,484.30639644311947,45,720.8386458678877,1395.6925855562354,479.2022885761816
720.8386458678877,1395.6925855562354,479.2022885761816,0,708.8880645195333,1477.63956634162,508.26360091811614
708.8880645195333,1477.63956634162,508.26360091811614,-90,708.044086209623,1481.5814078262524,510.954193657729
708.044086209623,1481.5814078262524,510.954193657729,90,706.1930032987017,1478.741383037629,511.9403851114307
706.1930032987017,1478.741383037629,511.9403851114307,45,704.454562474387,1500.2176877343436,524.4565859925681
704.454562474387,1500.2176877343436,524.4565859925681,0,701.5839470603435,1541.7321021412154,555.165296801566
701.5839470603435,1541.7321021412154,555.165296801566,45,700.3853639757499,1564.579680959536,575.5135116323887
700.3853639757499,1564.579680959536,575.5135116323887,-90,699.4752154258306,1566.6667217359957,578.6092299600932
699.4752154258306,1566.6667217359957,578.6092299600932,45,715.7078032485168,1594.6989871542582,582.5360792524508
715.7078032485168,1594.6989871542582,582.5360792524508,-45,736.4722289270833,1628.4865808414959,588.7203818289512
735.8248870218405,1627.578994814293,588.6412764670044,45,738.9771691664259,1630.6241677803087,587.4782928323602
739.8248814239887,1631.1569805429579,586.8424517483537,-45,739.6592131444172,1629.8695382113929,585.6224240834861
739.5870477199887,1629.7209703366918,585.5597400395359,-90,732.6186103920026,1619.0088166198198,583.7886777702262
732.6186103920026,1619.0088166198198,583.7886777702262,45,761.2738517665833,1645.6030983756473,571.978493812075
763.6954198871301,1647.9588023845074,571.1682539817667,-45,777.9002318299822,1661.0312611992406,565.7302985355655
778.737683518173,1661.7604579876277,565.3693126897232,-45,792.4009316235941,1673.018480602632,558.8187151822494
793.8082787472551,1674.1440987584313,558.1140236615454,-90,787.3596676168078,1669.0331710872765,561.418459074557
787.5366358558883,1669.0776952602328,561.2087960957223,90,791.6595875899186,1669.8623963138518,556.0144805875473
790.6995594610952,1669.160253939678,556.5831773706155,0,815.0939965383748,1685.3266695786012,540.2465207596435
815.7965904524241,1685.5724004010626,539.5031019315829,-45,824.9582832824034,1689.514181401343,530.7543397432092
826.0494085259852,1689.9696876944658,529.696087701363,-90,821.3557112359115,1686.652212040126,532.5310924066782
821.2406685981704,1686.6173234493858,532.6594369384344,90,823.1845062542176,1686.2702782582037,529.3105811685612
822.2606865387704,1685.644160737138,529.905648797227,45,838.1456196787824,1696.4933715717048,519.8695988291006
839.6808446075985,1697.1869669547104,518.4544732191342,0,854.0438635095097,1704.5065329291788,506.32531123601746
857.3603090326319,1706.159963046997,503.48924467612017,90,850.4853430950177,1694.733430017668,499.17680116312494
850.2242484718017,1694.310004895633,499.03393941638876,-45,861.3414453156773,1703.8376581759485,494.52689049080027
861.7797095121815,1704.1758676048958,494.3051969450655,0,873.6430877070167,1712.2252669255438,486.95010493709725
874.1678147220933,1712.3672761110568,486.3487722776732,-45,878.8386096034926,1715.7722522904373,483.7973353893136
880.6263314212903,1717.2182667303885,483.0148813365071,45,887.3174911421785,1721.2091825477953,478.2411212838666
887.1006254382701,1720.4713771675977,477.590703063795,45,890.349720507734,1720.171080098779,472.3248721041483
890.2339033934958,1719.9577212103848,472.2175798837015,45,892.8539851785453,1720.1961745246413,468.60926031098666
892.566118344462,1719.7353155693756,468.4349641268252,-90,880.8130870730407,1708.669591922072,471.6465778092108
880.848152586097,1708.653817458159,471.5741595065828,45,902.5349858147771,1711.7297335209432,443.27269329350753
906.126841497177,1712.5538627680153,438.9979645529692,-45,941.379067790335,1717.263401250315,392.96390327077114
944.8317850652411,1717.319697106386,387.96760440733965,90,945.0654491957952,1716.8240629906286,387.0057147687227
945.0654491957952,1716.8240629906286,387.0057147687227,-90,940.7460362320641,1714.3219722929355,390.22391608708455
940.9452946890004,1714.268090934837,389.8649607202089,90,942.5420878004812,1712.7212462263933,385.6127426256684
942.5420878004812,1712.7212462263933,385.6127426256684,90,939.8664533133204,1711.2588086153887,387.7289646953913
939.8664533133204,1711.2588086153887,387.7289646953913,45,961.8030244224958,1736.014244696241,386.9848805680398
966.2003961160284,1741.1277280701638,387.2625019993157,0,987.6502510282929,1763.6450375164075,386.3514182143635
987.7286014790956,1763.6053612358548,386.18020428272854,-90,978.1131765715306,1752.6429945036869,385.2125986813645
978.1131765715306,1752.6429945036869,385.2125986813645,90,976.3361815763769,1751.3551151765707,386.0782556103619
975.8873740352725,1750.8017611372968,385.9872624860308,90,973.1272058768935,1745.8801788260755,383.40318050033176
972.9492057195997,1745.402393979795,383.02385945316774,0,979.876805606363,1757.5701619466945,389.3806289035576
980.0323330065034,1757.4377752108808,388.96777982008996,-90,976.029204687119,1746.6114531864748,380.10941635556725
976.0902557260779,1746.6594480102297,380.084026661737,-45,998.4585420229524,1769.4310328855995,378.5567594675863
1001.4952053816183,1772.4167925187264,378.3220934631891,-90,995.5780952437684,1767.055851898635,379.4476824665161
995.5780952437684,1767.055851898635,379.4476824665161,-45,1020.3915830219789,1777.945697343454,358.51028256118406
1023.1188500486393,1779.0115517682423,356.0583397771354,90,1026.3014808129285,1778.2380519825824,350.3106186212602
1024.9762206332107,1776.7044585027472,350.04778654283757,-45,1064.3597614210007,1803.5884956752661,332.5487358751646
1061.2114173029236,1801.4997508226527,333.92273389824777,45,1109.8904087350245,1840.9036692347593,326.2684774874827
1107.9857343966303,1838.3641607762156,324.8776810223195,0,1138.7970290268586,1859.7891367895447,317.5263663389231
1138.5860660379828,1857.239174090362,313.7183287215619,-90,1121.5031729797513,1840.7538909380717,310.26892690640165
1123.4696975906427,1840.1573632177249,306.68576981074614,45,1180.8875395030977,1843.008546088075,238.08204668491908
1180.8875395030977,1843.008546088075,238.08204668491908,0,1272.3105938214812,1874.3928102589302,198.12644233006858
1272.3105938214812,1874.3928102589302,198.12644233006858,-90,1286.4077139345984,1882.1199978934499,200.1859297514188
1286.4077139345984,1882.1199978934499,200.1859297514188,-45,1241.3220550680956,1818.5165724838694,140.03986717531544
1241.3220550680956,1818.5165724838694,140.03986717531544,-45,1186.5746433487022,1754.9195150314158,98.12453433316253
1186.5746433487022,1754.9195150314158,98.12453433316253,-45,1119.7610547243908,1691.8488406703123,108.28268410729389
1119.7610547243908,1691.8488406703123,108.28268410729389,45,1051.7158648184643,1629.384601716504,155.99237260472063
1051.7158648184643,1629.384601716504,155.99237260472063,90,1049.749360647069,1630.036993500126,158.7557878596242
1049.749360647069,1630.036993500126,158.7557878596242,-90,1049.1632501150666,1633.3216968472593,161.1096688346482
1049.1632501150666,1633.3216968472593,161.1096688346482,-45,987.509419558001,1577.8391976737616,215.22168505004325
987.509419558001,1577.8391976737616,215.22168505004325,-45,924.0319159704875,1533.226461333123,277.28992360359945
924.0319159704875,1533.226461333123,277.28992360359945,-45,852.7127143333856,1500.277685358884,349.7447257440918
852.7127143333856,1500.277685358884,349.7447257440918,45,782.9283858949298,1473.2063186940384,421.4467195744202
782.9283858949298,1473.2063186940384,421.4467195744202,-90,780.8496553029014,1470.0898558206093,423.08772634840165
780.8496553029014,1470.0898558206093,423.08772634840165,0,816.5547449219862,1574.1639722260861,427.2147603426291
816.5547449219862,1574.1639722260861,427.2147603426291,90,822.5397195255254,1582.0552677441867,425.02601120064406
822.5397195255254,1582.0552677441867,425.02601120064406,90,827.4170659506426,1585.9740101988968,421.4626448765893
827.4170659506426,1585.9740101988968,421.4626448765893,0,807.8895841715254,1487.7518543805752,396.8781931686849
807.8895841715254,1487.7518543805752,396.8781931686849,45,812.5460354380544,1430.2798396489059,388.4367898463018
812.5460354380544,1430.2798396489059,388.4367898463018,45,838.5329023330451,1394.744474194137,374.70669635740427
838.5329023330451,1394.744474194137,374.70669635740427,45,890.3061631708499,1376.1745035350714,350.62724392151847
890.3061631708499,1376.1745035350714,350.62724392151847,90,889.2232104226756,1371.8946307768722,353.906086348356
889.2232104226756,1371.8946307768722,353.906086348356,0,943.1089064441392,1479.2290726639535,265.3488447577264
943.1089064441392,1479.2290726639535,265.3488447577264,-45,994.8043665622303,1557.1296823743617,205.20830327079844
994.8043665622303,1557.1296823743617,205.20830327079844,45,1048.9469010982873,1630.0173990861877,159.75556742630286
1048.9469010982873,1630.0173990861877,159.75556742630286,0,1120.6183857388428,1738.6885996221204,162.1279940538647
1120.6183857388428,1738.6885996221204,162.1279940538647,90,1132.293613732644,1751.104139592997,162.72783320541697
1132.293613732644,1751.104139592997,162.72783320541697,-45,1086.9495889994946,1748.5988588084376,222.47977217304495
1086.9495889994946,1748.5988588084376,222.47977217304495,45,1043.4871935769456,1750.7147806422067,287.3282498451727
1043.4871935769456,1750.7147806422067,287.3282498451727,45,981.6134358310353,1733.1056451942018,354.1216421005782
981.6134358310353,1733.1056451942018,354.1216421005782,0,875.9360378453727,1691.3502364667852,457.3162826712493
875.9360378453727,1691.3502364667852,457.3162826712493,-90,871.8254188626127,1687.275828362088,458.45894142765945
871.8254188626127,1687.275828362088,458.45894142765945,45,888.0361809079234,1704.8012020765148,456.01703762198406
888.8892139408432,1705.254290321643,455.3217265411019,-90,878.6174953165057,1681.2801025041158,441.4535797524469
878.6174953165057,1681.2801025041158,441.4535797524469,-45,928.5752936741856,1687.8613201392168,376.4954130160154
928.5752936741856,1687.8613201392168,376.4954130160154,0,1006.0820317995397,1688.9951612452564,266.55418719256687
1006.0820317995397,1688.9951612452564,266.55418719256687,-90,1017.74377717314,1692.9083601821599,254.11697301567634
1017.74377717314,1692.9083601821599,254.11697301567634,-90,1021.4490966908777,1696.1138691522483,252.30698985682102
1021.4490966908777,1696.1138691522483,252.30698985682102,90,1026.1627295063195,1697.6120014384499,247.2147799543142
1026.1627295063195,1697.6120014384499,247.2147799543142,90,1028.4818800235616,1702.9450071968854,249.82861632887452
1028.4818800235616,1702.9450071968854,249.82861632887452,-90,1027.8016850798017,1705.6548255297378,253.87395268691904
1027.8016850798017,1705.6548255297378,253.87395268691904,0,940.6916782246402,1599.8357520324048,281.8867032711724
